"annotation_id","annotator","created_at","id","lead_time","sentiment","text","updated_at" 
1207,"1","2024-06-10T18:59:08.703304Z",1930,3.545,"Negative","حي دار البركة بتيارت فيه كثير المستنقعات","2024-06-10T18:59:08.703304Z"
1253,"1","2024-06-10T19:06:54.389626Z",1931,4.485,"Negative","هذا كل سنة يوقع مافات أطر ش","2024-06-10T19:06:54.389626Z"
1254,"1","2024-06-10T19:08:42.425047Z",1935,2.768,"Negative","ماطر شي الفشل هو السائد","2024-06-10T19:08:42.425047Z"
1255,"1","2024-06-10T19:08:49.423983Z",1938,2.571,"Negative","ولله لا زفيط","2024-06-10T19:08:49.423983Z"
1256,"1","2024-06-10T19:08:55.128370Z",1942,2.185,"Negative","اصل ماطري شيءٍ بعد لي حكومة الفساد الاداري","2024-06-10T19:08:55.128370Z"
1257,"1","2024-06-10T19:09:11.403164Z",1945,3.076,"Positive","ما نعرف عن شي نرجو له توفيق","2024-06-10T19:09:11.403164Z"
1062,"1","2024-06-10T18:45:47.091699Z",1949,1.817,"Negative","العاصمه عطشانه","2024-06-10T18:45:47.091699Z"
1063,"1","2024-06-10T18:45:50.908453Z",1950,2.209,"Negative","شر خلف لشر سلف","2024-06-10T18:45:50.908453Z"
1064,"1","2024-06-10T18:45:56.995233Z",1951,4.966,"Neutral","سماعيل ذ من من","2024-06-10T18:45:56.995233Z"
1065,"1","2024-06-10T18:45:59.837286Z",1952,1.647,"Negative","ما طر ش","2024-06-10T18:45:59.837286Z"
1066,"1","2024-06-10T18:46:08.255196Z",1953,6.093,"Negative","إن ثبت جرمه هي ال مان فاهمين نحن","2024-06-10T18:46:08.255196Z"
1067,"1","2024-06-10T18:46:11.885658Z",1954,2.218,"Negative","شدور من الجرم فوك اساءة شفيع الامه","2024-06-10T18:46:11.885658Z"
1068,"1","2024-06-10T18:46:17.118140Z",1955,3.59,"Negative","إن ثبت جرمه تحتها خط هوم مزالو راقدين","2024-06-10T18:46:17.118140Z"
1069,"1","2024-06-10T18:46:27.341182Z",1956,1.809,"Negative","هيكلة بناف لا تسمن ولا تغني من جوع","2024-06-10T18:46:27.341182Z"
1070,"1","2024-06-10T18:46:32.570185Z",1957,3.799,"Negative","أسأل الله أن يطبقو فيه الحدود","2024-06-10T18:46:32.570185Z"
1071,"1","2024-06-10T18:46:38.618279Z",1958,4.785,"Positive","أحلي خبر","2024-06-10T18:46:38.618279Z"
1072,"1","2024-06-10T18:46:44.553496Z",1959,3.695,"Neutral","كان يجيب عليهم فعلها من البدايه","2024-06-10T18:46:44.553496Z"
1073,"1","2024-06-10T18:46:48.437216Z",1960,2.645,"Positive","الله ايزيد افذاك العمل  ان شاء الله","2024-06-10T18:46:48.437216Z"
1074,"1","2024-06-10T18:46:51.540221Z",1961,1.92,"Neutral","إن ثبت جرمه","2024-06-10T18:46:51.540221Z"
1075,"1","2024-06-10T18:46:55.211034Z",1962,2.255,"Negative","جرمه ثابت مما لاشك فيه","2024-06-10T18:46:55.211034Z"
1076,"1","2024-06-10T18:46:58.275681Z",1963,1.723,"Negative","جرمه ثابت","2024-06-10T18:46:58.275681Z"
1077,"1","2024-06-10T18:47:02.552079Z",1964,1.719,"Positive","الله يحفظك","2024-06-10T18:47:02.552079Z"
1078,"1","2024-06-10T18:47:06.474032Z",1965,2.488,"Positive","شوفي واخيرا","2024-06-10T18:47:06.474032Z"
1079,"1","2024-06-10T18:47:12.573005Z",1966,4.802,"Neutral","ذيك بعد إن مشكيلة","2024-06-10T18:47:12.573005Z"
1080,"1","2024-06-10T18:47:16.997256Z",1967,3.045,"Neutral","مزال داخلهم الشك فالجرم","2024-06-10T18:47:16.997256Z"
1081,"1","2024-06-10T18:47:20.870095Z",1968,2.653,"Neutral","إن ثبت جرمه !","2024-06-10T18:47:20.870095Z"
1082,"1","2024-06-10T18:47:25.369970Z",1969,1.923,"Neutral","آن بعد ماتليت مترشح كاع","2024-06-10T18:47:25.369970Z"
1083,"1","2024-06-10T18:47:33.539520Z",1970,6.777,"Neutral","اهل ليصانص و ماستر نبقوهم يأجلوه  ماهي مخسرّ شي","2024-06-10T18:47:33.539520Z"
1084,"1","2024-06-10T18:47:36.923251Z",1971,1.943,"Negative","طيرو بعيد يوضعكم","2024-06-10T18:47:36.923251Z"
1085,"1","2024-06-10T18:47:41.512663Z",1972,2.281,"Negative","هوً مراقب خزينةً طارح اب بكالوريا يعتبر من فئة أ","2024-06-10T18:47:41.512663Z"
1086,"1","2024-06-10T18:47:44.789009Z",1973,1.851,"Negative","والله لن ادحسن ورطون ذ شنهو يباتي انواكشوط عاد طالع افروسن.","2024-06-10T18:47:44.789009Z"
1087,"1","2024-06-10T18:47:49.944954Z",1974,2.829,"Positive","كل استأخيرة فيه خيرة إن شاءالله","2024-06-10T18:47:49.944954Z"
1088,"1","2024-06-10T18:47:56.772780Z",1975,5.48,"Negative","ذ ماعند معنى والناس ماه صايب اتم كاعد فنواكشوط فات اعليه الزمن ماكبظت الراحه","2024-06-10T18:47:56.772780Z"
1089,"1","2024-06-10T18:48:06.802724Z",1976,4.639,"Neutral","حد حاصل اعل باك ذي السنة اكد اشارك ولل","2024-06-10T18:48:06.802724Z"
1090,"1","2024-06-10T18:48:10.775540Z",1977,2.679,"Negative","هوم بعد دحسون","2024-06-10T18:48:10.775540Z"
1091,"1","2024-06-10T18:48:17.639816Z",1978,3.062,"Neutral","ايوا لعاد اوخر اندور مواضيع فئة مراقب ضرائب","2024-06-10T18:48:17.639816Z"
1208,"1","2024-06-10T18:59:25.923330Z",1981,4.022,"Neutral","إلا نختير نعرف ذ التأجيل علاش","2024-06-10T18:59:25.923330Z"
1209,"1","2024-06-10T18:59:29.841776Z",1982,2.375,"Neutral","ساعة صفر شنه معاها؟","2024-06-10T18:59:29.841776Z"
1210,"1","2024-06-10T18:59:34.607005Z",1983,3.253,"Negative","يلالي مصيبهم عن ذا","2024-06-10T18:59:34.607005Z"
1211,"1","2024-06-10T18:59:38.564700Z",1984,2.424,"Negative","دحسونا","2024-06-10T18:59:38.564700Z"
1212,"1","2024-06-10T18:59:45.983267Z",1985,2.361,"Negative","هاذو امكاصير لعمار دحسون ابذ من التأجيل","2024-06-10T18:59:45.983267Z"
1213,"1","2024-06-10T18:59:51.449347Z",1986,3.982,"Negative","دحس","2024-06-10T18:59:51.449347Z"
1214,"1","2024-06-10T19:00:00.697006Z",1987,4.954,"Neutral","هوم ايدور الناجحين ذ العام يشاركوا ؟","2024-06-10T19:00:00.697006Z"
1215,"1","2024-06-10T19:00:04.326507Z",1988,1.998,"Positive","ذاك هو الفيه الخير","2024-06-10T19:00:04.326507Z"
1216,"1","2024-06-10T19:00:09.465766Z",1989,3.082,"Positive","كل استاخيره فيها خير","2024-06-10T19:00:09.465766Z"
1217,"1","2024-06-10T19:00:13.114324Z",1990,2.435,"Positive","ذاك هو لفيه الخير","2024-06-10T19:00:13.114324Z"
1218,"1","2024-06-10T19:00:26.383556Z",1995,5.193,"Negative","طوال ذ من تأجييل","2024-06-10T19:00:26.383556Z"
1219,"1","2024-06-10T19:00:30.939547Z",1996,3.096,"Positive","يجعل ربي فيها خير","2024-06-10T19:00:30.939547Z"
1220,"1","2024-06-10T19:00:34.072969Z",1997,1.757,"Positive","الحمد لله على كل حال","2024-06-10T19:00:34.072969Z"
1221,"1","2024-06-10T19:00:39.525603Z",1999,2.387,"Negative","هذ جواقة ول شنه","2024-06-10T19:00:39.525603Z"
1222,"1","2024-06-10T19:00:42.787338Z",2000,1.991,"Positive","واجعه واللهي","2024-06-10T19:00:42.787338Z"
1223,"1","2024-06-10T19:00:48.362664Z",2002,1.924,"Positive","أستاذ جاوبني جزاك الله بخير","2024-06-10T19:00:48.362664Z"
1224,"1","2024-06-10T19:00:55.098393Z",2003,5.179,"Neutral","طعن نبقي نستفسر عن اخبارو","2024-06-10T19:00:55.098393Z"
1225,"1","2024-06-10T19:00:59.032585Z",2004,2.433,"Neutral","مذا عن مسابقة المعهد العالي","2024-06-10T19:00:59.032585Z"
1226,"1","2024-06-10T19:01:03.817783Z",2005,2.36,"Positive","أستاذ وانتوم ذ شنه رأيكم فيه ؟","2024-06-10T19:01:03.817783Z"
1227,"1","2024-06-10T19:01:10.072319Z",2006,3.708,"Negative","ماهم مده يوضعهم","2024-06-10T19:01:10.072319Z"
1228,"1","2024-06-10T19:01:13.566093Z",2007,2.154,"Negative","أكيد انه كذب","2024-06-10T19:01:13.566093Z"
1092,"1","2024-06-10T18:48:21.002226Z",2008,2.061,"Negative","التصحيح لاقي","2024-06-10T18:48:21.002226Z"
1093,"1","2024-06-10T18:48:26.386823Z",2009,3.483,"Negative","اصل دور يتخلطو","2024-06-10T18:48:26.386823Z"
1094,"1","2024-06-10T18:48:35.819035Z",2010,7.95,"Neutral"," ""منصابلك لمابكيت""","2024-06-10T18:48:35.819035Z"
1095,"1","2024-06-10T18:48:38.704762Z",2011,1.769,"Positive","زين عندي","2024-06-10T18:48:38.704762Z"
1096,"1","2024-06-10T18:48:42.789465Z",2012,1.618,"Positive"," ""ممثل ال اليقوت""","2024-06-10T18:48:42.789465Z"
1097,"1","2024-06-10T18:48:50.606103Z",2013,5.573,"Negative"," ""ذ لا شي رادو عليهم مولانه""","2024-06-10T18:48:50.606103Z"
1098,"1","2024-06-10T18:48:56.738192Z",2014,2.93,"Neutral"," ""ههههه هههه هههههه""","2024-06-10T18:48:56.738192Z"
1099,"1","2024-06-10T18:49:00.660310Z",2015,2.673,"Negative","افشل سلسلة","2024-06-10T18:49:00.660310Z"
1100,"1","2024-06-10T18:49:04.177471Z",2016,1.818,"Negative","محاكاة","2024-06-10T18:49:04.177471Z"
1101,"1","2024-06-10T18:49:09.512878Z",2017,4.08,"Positive","شكرا  العم حمدةكان","2024-06-10T18:49:09.512878Z"
1102,"1","2024-06-10T18:49:12.488168Z",2018,1.738,"Negative","ذاك هو الفيه الخير","2024-06-10T18:49:12.488168Z"
1103,"1","2024-06-10T18:49:16.542484Z",2019,1.709,"Negative","صكعتين.حنان.","2024-06-10T18:49:16.542484Z"
1104,"1","2024-06-10T18:49:20.505264Z",2020,1.527,"Neutral","واش","2024-06-10T18:49:20.505264Z"
1105,"1","2024-06-10T18:49:25.871848Z",2021,3.971,"Positive"," ""هههههههههههه عالم مولاته ل لتعرفو تمثيل حك""","2024-06-10T18:49:25.871848Z"
1106,"1","2024-06-10T18:49:40.427338Z",2022,11.476,"Neutral","ههههههههه اگملهم اخلصهم جانكيسخان قطعن","2024-06-10T18:49:40.427338Z"
1107,"1","2024-06-10T18:49:43.993655Z",2023,2.34,"Negative","ربي اشعرن","2024-06-10T18:49:43.993655Z"
1108,"1","2024-06-10T18:49:51.552204Z",2024,1.632,"Neutral","ليلة اغد إن شاء الله. مفطرك في مطعم الخال  لا ساكن حذاه","2024-06-10T18:49:51.552204Z"
1109,"1","2024-06-10T18:49:58.406671Z",2025,5.366,"Positive","هههههه ذا اشعر الفيه الا دگرت ذا","2024-06-10T18:49:58.406671Z"
1110,"1","2024-06-10T18:50:01.640623Z",2027,1.874,"Positive","هاذ زين من شي","2024-06-10T18:50:01.640623Z"
1111,"1","2024-06-10T18:50:11.193384Z",2028,8.108,"Negative","ذ من لبياظ ال خالك الحنان ماھو خالك لنصارة ذ من عزت لبياظ شنھ","2024-06-10T18:50:11.193384Z"
1112,"1","2024-06-10T18:50:19.963126Z",2029,4.897,"Neutral","اگمنلهم إخلّصهم جنكيزخان","2024-06-10T18:50:19.963126Z"
1113,"1","2024-06-10T18:50:27.822678Z",2030,5.67,"Neutral","گالهَ انتي وافُوكْ الّي امعاك","2024-06-10T18:50:27.822678Z"
1114,"1","2024-06-10T18:50:30.824607Z",2031,1.71,"Negative","ذ برنامج ممل","2024-06-10T18:50:30.824607Z"
1115,"1","2024-06-10T18:50:41.810234Z",2032,2.557,"Positive","هههههههه هاذ ص هو لي ايظحك حك حماده ولاهي لي يكلتنى با الظحك","2024-06-10T18:50:41.810234Z"
1116,"1","2024-06-10T18:50:45.075587Z",2033,1.823,"Positive","ههههه أزوين حتتتت بعد","2024-06-10T18:50:45.075587Z"
1117,"1","2024-06-10T18:50:49.008293Z",2034,2.621,"Positive","ههههههه العم حماده الا الظحك","2024-06-10T18:50:49.008293Z"
1118,"1","2024-06-10T18:50:53.074980Z",2035,2.794,"Negative","يخوتي مدة ما تكسح","2024-06-10T18:50:53.074980Z"
1119,"1","2024-06-10T18:51:03.185528Z",2036,6.508,"Negative","هذا الا إعلان لمطعم ماهي حلقة ولاهو شي هذا تافه حتى","2024-06-10T18:51:03.185528Z"
1120,"1","2024-06-10T18:51:06.515891Z",2037,1.726,"Negative","والله ال فظمه فذ التمثيل مخمرو","2024-06-10T18:51:06.515891Z"
1121,"1","2024-06-10T18:51:10.042506Z",2038,2.136,"Positive","حلقة اص افيلحة","2024-06-10T18:51:10.042506Z"
1229,"1","2024-06-10T19:01:17.882693Z",2039,1.647,"Positive","هههههههههههه واللـــــــــــه ال زوين","2024-06-10T19:01:17.882693Z"
1230,"1","2024-06-10T19:01:21.146797Z",2040,1.873,"Positive","حماد ازوين","2024-06-10T19:01:21.146797Z"
1258,"1","2024-06-10T19:09:16.255900Z",2042,2.469,"Negative","مسلسل مافيه شي يرضي ملان  لاالفيافي","2024-06-10T19:09:16.255900Z"
1259,"1","2024-06-10T19:09:20.743063Z",2043,2.605,"Negative","ذه الا الفيافي حماده خلاتكً الحنان","2024-06-10T19:09:20.743063Z"
1267,"1","2024-06-10T19:10:39.280592Z",2050,2.505,"Positive","هههههه هو ازوين","2024-06-10T19:10:39.280592Z"
1266,"1","2024-06-10T19:10:32.395900Z",2058,2.173,"Negative","ذ النوع يطعن","2024-06-10T19:10:32.395900Z"
1265,"1","2024-06-10T19:10:19.845831Z",2061,2.725,"Negative","ذ شنه من تفاهة !؟","2024-06-10T19:10:19.845831Z"
1231,"1","2024-06-10T19:01:28.248774Z",2066,3.748,"Negative","هذا الحلقه اطول منه إسم البنك","2024-06-10T19:01:28.248774Z"
1232,"1","2024-06-10T19:01:32.499463Z",2067,2.784,"Positive","هههههه كلاص فاتورة كبير حك زين","2024-06-10T19:01:32.499463Z"
1233,"1","2024-06-10T19:01:35.699270Z",2068,1.95,"Negative","لهروب شين","2024-06-10T19:01:35.699270Z"
1122,"1","2024-06-10T18:51:14.288988Z",2069,2.804,"Positive","هاذ الا قدر الله وتوف","2024-06-10T18:51:14.288988Z"
1123,"1","2024-06-10T18:51:18.585077Z",2070,3.012,"Negative","دون المستوا","2024-06-10T18:51:18.585077Z"
1124,"1","2024-06-10T18:51:22.310741Z",2071,1.891,"Negative","هاذ هي الغسلة إلى فقن اعليه","2024-06-10T18:51:22.310741Z"
1125,"1","2024-06-10T18:51:28.375386Z",2072,4.65,"Negative","نحن هاذو الا محكروني توف","2024-06-10T18:51:28.375386Z"
1126,"1","2024-06-10T18:51:34.500239Z",2073,4.788,"Neutral","حلقة تتكون من مشهد واحد و ف دقيقتين ...","2024-06-10T18:51:34.500239Z"
1127,"1","2024-06-10T18:51:41.994062Z",2074,2.952,"Negative","مسيكينbimbank راهي رتزات اوڨياتها ياواجعه","2024-06-10T18:51:41.994062Z"
1128,"1","2024-06-10T18:51:46.274935Z",2075,2.844,"Negative","عالم مولان حماد خامر اولاتظحك","2024-06-10T18:51:46.274935Z"
1129,"1","2024-06-10T18:51:53.776208Z",2077,6.313,"Neutral","تمو طول اشوي","2024-06-10T18:51:59.835163Z"
1130,"1","2024-06-10T18:52:09.476927Z",2078,4.551,"Neutral","لا باس يغير هذه الحلقة مشكلتها قصيرة","2024-06-10T18:52:09.476927Z"
1131,"1","2024-06-10T18:52:12.380076Z",2079,1.641,"Negative","هذا ليس تمثيل فاشل","2024-06-10T18:52:12.380076Z"
1132,"1","2024-06-10T18:52:16.273377Z",2080,2.559,"Positive","لايك","2024-06-10T18:52:16.273377Z"
1133,"1","2024-06-10T18:52:21.092979Z",2081,2.44,"Positive","حنا ن أزون حححتتتهههه","2024-06-10T18:52:21.092979Z"
1134,"1","2024-06-10T18:52:27.113315Z",2082,4.65,"Neutral","ذا أتعب أملي","2024-06-10T18:52:27.113315Z"
1135,"1","2024-06-10T18:52:32.842550Z",2083,4.362,"Positive","ههههه حماده طريف","2024-06-10T18:52:32.842550Z"
1136,"1","2024-06-10T18:52:39.192522Z",2084,3.062,"Negative","للأسف هذه الحلقات مأخوذة على طريق مسلسلات عراقية و افريقيه شاهداناها مرات","2024-06-10T18:52:39.192522Z"
1137,"1","2024-06-10T18:52:42.853023Z",2085,2.345,"Negative","الفكر قديمة جدا","2024-06-10T18:52:42.853023Z"
1138,"1","2024-06-10T18:52:45.886209Z",2086,1.616,"Negative","هههههه الله يسخ حماد","2024-06-10T18:52:45.886209Z"
1139,"1","2024-06-10T18:52:51.894692Z",2087,4.629,"Negative","يا ذا من تمطريص وثقل","2024-06-10T18:52:51.894692Z"
1140,"1","2024-06-10T18:52:55.429804Z",2088,2.214,"Positive","اسكي    مزين  هذا","2024-06-10T18:52:55.429804Z"
1141,"1","2024-06-10T18:52:58.926761Z",2089,1.673,"Negative","والله العظيم الا خامره ماتلظحك","2024-06-10T18:52:58.926761Z"
1142,"1","2024-06-10T18:53:01.485339Z",2090,1.41,"Negative","هذا لافيافي","2024-06-10T18:53:01.485339Z"
1143,"1","2024-06-10T18:53:05.475791Z",2091,2.84,"Positive","ازوين","2024-06-10T18:53:05.475791Z"
1144,"1","2024-06-10T18:53:10.259526Z",2092,1.46,"Positive","ههههه هذا باء زين حك","2024-06-10T18:53:10.259526Z"
1145,"1","2024-06-10T18:53:13.579232Z",2093,2.115,"Negative","حقيقتا فاشلين","2024-06-10T18:53:13.579232Z"
1146,"1","2024-06-10T18:53:17.677180Z",2094,2.854,"Negative","الحلقة الثانية من لمساااااااخ","2024-06-10T18:53:17.677180Z"
1147,"1","2024-06-10T18:53:20.868720Z",2095,1.951,"Negative","هذ من الغسلة يرمح","2024-06-10T18:53:20.868720Z"
1148,"1","2024-06-10T18:53:26.151784Z",2096,2.258,"Negative","هذ كلت القبول وبلا دوا","2024-06-10T18:53:26.151784Z"
1149,"1","2024-06-10T18:53:29.832847Z",2097,2.268,"Negative","هههه الصراحه هذا تعبـان","2024-06-10T18:53:29.832847Z"
1150,"1","2024-06-10T18:53:32.750186Z",2098,1.611,"Positive","ههههههههههه الحلقة ازوين","2024-06-10T18:53:32.750186Z"
1234,"1","2024-06-10T19:01:50.089256Z",2101,5.786,"Negative","ههههه ههههه دخناوي دائما واحل فشي شابحو","2024-06-10T19:01:50.089256Z"
1235,"1","2024-06-10T19:01:58.065781Z",2103,2.809,"Negative","مفشلها سلسله","2024-06-10T19:01:58.065781Z"
1236,"1","2024-06-10T19:02:02.213400Z",2104,2.782,"Neutral","ذ ظرك عنو شنه","2024-06-10T19:02:02.213400Z"
1237,"1","2024-06-10T19:02:08.481542Z",2105,1.863,"Negative","ماسخ هاذتمثيل","2024-06-10T19:02:08.482089Z"
1238,"1","2024-06-10T19:02:11.287570Z",2106,1.547,"Negative","خامر","2024-06-10T19:02:11.287570Z"
1239,"1","2024-06-10T19:02:14.505374Z",2107,1.912,"Negative","تافه جداااا","2024-06-10T19:02:14.505374Z"
1240,"1","2024-06-10T19:02:20.784532Z",2108,5.035,"Negative","اح اتعاب ذوالخلط مايظحك بماان حماد وج اظحكو اصلن بعد يغير ظرك مانعرف امالهم","2024-06-10T19:02:20.784532Z"
1241,"1","2024-06-10T19:02:32.968529Z",2110,5.265,"Neutral","فاتورة ذكدها هههههههه","2024-06-10T19:02:32.968529Z"
1242,"1","2024-06-10T19:02:36.675224Z",2111,1.796,"Positive","ههههه إبداع","2024-06-10T19:02:36.675805Z"
1243,"1","2024-06-10T19:02:41.835042Z",2112,2.747,"Neutral","الحاله امتين","2024-06-10T19:02:41.835042Z"
1244,"1","2024-06-10T19:02:46.380286Z",2113,1.556,"Neutral","حماده انت اهربت ماخلصت الفاتورة","2024-06-10T19:02:46.380286Z"
1245,"1","2024-06-10T19:02:54.005576Z",2115,2.121,"Negative","يذاك من الغسله عند الكوم لاثنين","2024-06-10T19:02:54.005576Z"
1246,"1","2024-06-10T19:02:57.305369Z",2116,1.984,"Negative","ما يظحك","2024-06-10T19:02:57.305369Z"
1247,"1","2024-06-10T19:03:00.260411Z",2117,1.739,"Negative","يذ من القسلة يواجع.","2024-06-10T19:03:00.260411Z"
1248,"1","2024-06-10T19:03:06.902036Z",2118,2.812,"Negative","أزوين أنت بعد أج يقير بصراحه هاذ المسلسل مافت أفهمت محتواه","2024-06-10T19:03:06.902036Z"
1249,"1","2024-06-10T19:03:10.689820Z",2120,1.648,"Negative","فظمه حت","2024-06-10T19:03:10.689820Z"
1250,"1","2024-06-10T19:03:15.479949Z",2121,1.833,"Negative","ذ ما مسختو ماه حنان البشير يكطيع بيك ممسخ جوك أتفو ذ ما ايكد ايتم كل ليله ابذي الصيفه ابدا","2024-06-10T19:03:15.479949Z"
1251,"1","2024-06-10T19:03:19.137778Z",2122,2.448,"Negative","مظحكني الا خمر ذ","2024-06-10T19:03:19.137778Z"
1252,"1","2024-06-10T19:03:22.824336Z",2123,2.282,"Positive","هاذ اصة زينة أهرب يبوية","2024-06-10T19:03:22.824336Z"
1260,"1","2024-06-10T19:09:33.247629Z",2124,2.493,"Positive","فيه إبداع","2024-06-10T19:09:33.247629Z"
1264,"1","2024-06-10T19:10:07.376406Z",2125,3.034,"Negative","عالمولان ال مقسولين","2024-06-10T19:10:07.376406Z"
1263,"1","2024-06-10T19:10:02.692126Z",2126,2.833,"Neutral","الواقع الموريتاني","2024-06-10T19:10:02.692126Z"
1261,"1","2024-06-10T19:09:39.328004Z",2129,3.605,"Negative","هذ معقول مسلسل مايضحك وخامر وفاشل","2024-06-10T19:09:39.328004Z"
1151,"1","2024-06-10T18:53:35.713347Z",2131,1.716,"Negative","ذمايظحك","2024-06-10T18:53:35.713347Z"
1152,"1","2024-06-10T18:53:38.233898Z",2132,1.357,"Neutral","عجيب","2024-06-10T18:53:38.233898Z"
1153,"1","2024-06-10T18:53:41.615826Z",2133,2.268,"Neutral","ذا عنو شنهو؟","2024-06-10T18:53:41.615826Z"
1154,"1","2024-06-10T18:53:48.693359Z",2134,4.422,"Positive","حماده هاذ ألا اعيدل من شي","2024-06-10T18:53:48.693359Z"
1155,"1","2024-06-10T18:53:51.997811Z",2135,1.996,"Negative","هذا هو اسوء برنامج هذا العام ","2024-06-10T18:53:51.997811Z"
1156,"1","2024-06-10T18:53:57.047767Z",2136,3.533,"Positive","مبروووووك","2024-06-10T18:53:57.047767Z"
1157,"1","2024-06-10T18:54:02.311168Z",2137,2.329,"Positive","رغبات الوالدين ينجبر اعليهم الا الخير","2024-06-10T18:54:02.311168Z"
1158,"1","2024-06-10T18:54:07.229411Z",2138,2.631,"Positive","لمات ذاك اللي اقولوا  ألا حد اعدل توف","2024-06-10T18:54:07.229411Z"
1159,"1","2024-06-10T18:54:10.565715Z",2139,2.047,"Positive","حد امش في رغبات الوالدين نجح ونجى في الدنيا والآخرة بارك الله فيك","2024-06-10T18:54:10.565715Z"
1160,"1","2024-06-10T18:54:14.143386Z",2140,2.128,"Negative","خسارة","2024-06-10T18:54:14.143386Z"
1161,"1","2024-06-10T18:54:17.969511Z",2141,1.948,"Positive","كل لاحترام وتقدير","2024-06-10T18:54:17.969511Z"
1162,"1","2024-06-10T18:54:21.981399Z",2142,2.831,"Positive","استجابة ألا للظروف باط هون حد له ايحصلشي لابدالو يترك ذاك كامل","2024-06-10T18:54:21.981399Z"
1163,"1","2024-06-10T18:54:28.767921Z",2143,5.337,"Neutral","يارب  يعمل حمادة سيداتي  دكولهالو ملي والة","2024-06-10T18:54:28.767921Z"
1164,"1","2024-06-10T18:54:32.709101Z",2144,2.078,"Positive","الله يحفظ و يعطيها مورادها فيه","2024-06-10T18:54:32.709101Z"
1165,"1","2024-06-10T18:54:40.091784Z",2145,4.154,"Negative","محلاه بلا فايدة خاصة اهل آمريك الواحد إحني عن اعود مدون الا ارصف الحيط","2024-06-10T18:54:40.091784Z"
1166,"1","2024-06-10T18:54:48.293765Z",2146,6.954,"Negative","اسلمها ان شاء الله الدحسنا بذا من شكر راسو","2024-06-10T18:54:48.293765Z"
1167,"1","2024-06-10T18:54:56.434645Z",2148,1.792,"Positive","البرور يجلب الخير.","2024-06-10T18:54:56.434645Z"
1168,"1","2024-06-10T18:55:00.564294Z",2149,2.634,"Positive","ياربي اخليهالو  واخليه الها اصل من صابلها ذا الخلق الا سم","2024-06-10T18:55:00.564294Z"
1169,"1","2024-06-10T18:55:05.497945Z",2150,3.307,"Negative","أكيد السبب ضغط من الحكومة الفاشلة","2024-06-10T18:55:05.497945Z"
1170,"1","2024-06-10T18:55:08.924668Z",2151,2.073,"Positive","كل الاحترام وتقدير","2024-06-10T18:55:08.924668Z"
1171,"1","2024-06-10T18:55:12.695824Z",2152,2.053,"Positive","الله يحفظك ذاك صالح","2024-06-10T18:55:12.695824Z"
1172,"1","2024-06-10T18:55:19.041332Z",2153,2.311,"Positive","دور نتوحش ذيك بعد المنفى الاختياري ههه","2024-06-10T18:55:19.041332Z"
1173,"1","2024-06-10T18:55:21.692216Z",2154,1.433,"Positive","الحمدلله أصل صحة","2024-06-10T18:55:21.692216Z"
1174,"1","2024-06-10T18:55:24.709416Z",2155,1.816,"Positive","هههههه استغفر الله العظيم","2024-06-10T18:55:24.709416Z"
1175,"1","2024-06-10T18:55:28.607484Z",2156,2.543,"Neutral","العم حمادة","2024-06-10T18:55:28.607484Z"
1176,"1","2024-06-10T18:55:31.582840Z",2157,1.953,"Positive","ذاك زين","2024-06-10T18:55:31.582840Z"
1177,"1","2024-06-10T18:55:38.361306Z",2158,1.931,"Positive","الله يسلم والدته و يطول عمرها و عقبال والدات المدونيين لخرين","2024-06-10T18:55:38.361306Z"
1178,"1","2024-06-10T18:55:41.445979Z",2159,1.711,"Positive","أفضل قرار","2024-06-10T18:55:41.445979Z"
1179,"1","2024-06-10T18:55:47.394897Z",2160,4.45,"Neutral","معناه نهاية النضال","2024-06-10T18:55:47.394897Z"
1268,"1","2024-06-10T19:11:18.526085Z",2161,2.724,"Positive","زين بعد ذيك خليك اتريند","2024-06-10T19:11:18.526085Z"
1269,"1","2024-06-10T19:11:22.558842Z",2162,2.281,"Negative","ذاك ما يطول","2024-06-10T19:11:22.558842Z"
1270,"1","2024-06-10T19:11:26.857306Z",2167,2.623,"Positive","الله اطول اعمرها انشالل الي فصلتو امعاه","2024-06-10T19:11:26.857306Z"
1271,"1","2024-06-10T19:11:32.992512Z",2168,4.547,"Positive","الله يعطيه للي فالبرور","2024-06-10T19:11:32.992512Z"
1272,"1","2024-06-10T19:11:36.741686Z",2169,2.308,"Positive","حفظهم الله","2024-06-10T19:11:36.741686Z"
1273,"1","2024-06-10T19:11:40.947336Z",2170,2.569,"Negative","وذ اشفيه من شى يطرا","2024-06-10T19:11:40.947336Z"
1274,"1","2024-06-10T19:11:49.355530Z",2171,6.812,"Negative","صفحتو لا شكر راص الحمدالله لي وف منو","2024-06-10T19:11:49.355530Z"
1262,"1","2024-06-10T19:09:45.063107Z",2172,2.732,"Positive","الوالدينْ شي أكبيرْ","2024-06-10T19:09:45.063107Z"
1279,"1","2024-06-12T21:45:32.828186Z",2173,3.493,"Negative","يخزيهم","2024-06-12T21:45:32.828186Z"
1275,"1","2024-06-12T21:44:56.325110Z",2174,6.831,"Negative","سيدي انت زفيفيط .....","2024-06-12T21:45:36.862399Z"
1276,"1","2024-06-12T21:45:00.621767Z",2175,2.622,"Positive","وخيرت بي جهورية لإسلامية الإيراني","2024-06-12T21:45:00.621767Z"
